Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;Primary Market MIC Code
Active;Active;LEIFHEIT AG O.N.;DE0006464506;52949;2505042;646450;LEI;XFRA
Active;Active;ALBIS LEASING AG O.N.;DE0006569403;52951;2505044;656940;ALG;XMUN
Active;Active;MLP SE  INH. O.N.;DE0006569908;52952;2505045;656990;MLP;XSTU
Active;Active;NANOREPRO AG;DE0006577109;52953;2505046;657710;NN6;XHAM
Active;Active;KHD HUMBOLDT WEDAG O.N.;DE0006578008;52954;2505047;657800;KWG;XFRA
Active;Active;MENSCH UND MASCH.O.N.;DE0006580806;52955;2505048;658080;MUM;XFRA
Active;Active;MEDICLIN AG;DE0006595101;52956;2505049;659510;MED;XFRA
Active;Active;MERCK KGAA O.N.;DE0006599905;52957;2505050;659990;MRK;XFRA
Active;Active;GEA GROUP AG;DE0006602006;52958;2505051;660200;G1A;XFRA
Active;Active;MEDION AG O.N.;DE0006605009;52959;2505052;660500;MDN;XFRA
Active;Active;MEDIQON GROUP AG O.N.;DE0006618309;52960;2505053;661830;MCE;XFRA
Active;Active;MUEHLBAUER HOLD.AG O.N.;DE0006627201;52961;2505054;662720;MUB;XFRA
Active;Active;MORPHOSYS AG O.N.;DE0006632003;52962;2505055;663200;MOR;XFRA
Active;Active;VA-Q-TEC AG NA O.N.;DE0006636681;52963;2505056;663668;VQT;XFRA
Active;Active;MWB FAIRTRADE WPHDLSBK AG;DE0006656101;52965;2505058;665610;MWB;XMUN
Active;Active;AURUBIS AG;DE0006766504;52967;2505060;676650;NDA;XHAM
Active;Active;PFEIFFER VACUUM TECH.O.N.;DE0006916604;52968;2505061;691660;PFV;XFRA
Active;Active;SOLUTIANCE AG;DE0006926504;144396;4127659;692650;ZSOL;XBER
Active;Active;SCHERZER U. CO. AG O.N.;DE0006942808;52970;2505063;694280;PZS;XBER
Active;Active;PRO DV AG O.N.;DE0006967805;52972;2505065;696780;PDA;XMUN
Active;Active;PROGRESS-WERK OBERK. O.N.;DE0006968001;52973;2505066;696800;PWO;XSTU
Active;Active;PUMA SE;DE0006969603;52974;2505067;696960;PUM;XMUN
Active;Active;PUBLITY AG NA O.N.;DE0006972508;52975;2505068;697250;PBY;XFRA
Active;Active;REALTECH AG O.N.;DE0007008906;52976;2505069;700890;RTC;XFRA
Active;Active;RATIONAL AG;DE0007010803;52977;2505070;701080;RAA;XFRA
Active;Active;RHEINMETALL AG;DE0007030009;52978;2505071;703000;RHM;XBER
Active;Active;RWE AG   INH O.N.;DE0007037129;52979;2505072;703712;RWE;XDUS
Active;Active;RHOEN-KLINIKUM O.N.;DE0007042301;52981;2505074;704230;RHK;XMUN
Active;Active;KWS SAAT KGAA  INH O.N.;DE0007074007;52982;2505075;707400;KWS;XHAN
Active;Active;MERCEDES-BENZ GRP NA O.N.;DE0007100000;52983;2505076;710000;MBG;XSTU
Active;Active;SAP SE O.N.;DE0007164600;52984;2505077;716460;SAP;XFRA
Active;Active;SARTORIUS AG O.N.;DE0007165607;52985;2505078;716560;SRT;XHAN
Active;Active;SARTORIUS AG VZO O.N.;DE0007165631;52986;2505079;716563;SRT3;XHAN
Active;Active;KOENIG + BAUER AG ST O.N.;DE0007193500;52988;2505081;719350;SKB;XMUN
Active;Active;FIRST SENSOR AG O.N.;DE0007201907;52989;2505082;720190;SIS;XFRA
Active;Active;SNP SCHNEID.-NEUREIT.O.N.;DE0007203705;52990;2505083;720370;SHF;XFRA
Active;Active;SCHLOSS WACHENHEIM AG O.N;DE0007229007;52991;2505084;722900;SWA;XSTU
Active;Active;SIXT SE ST O.N.;DE0007231326;52992;2505085;723132;SIX2;XMUN
Active;Active;SIXT SE VZO O.N.;DE0007231334;52993;2505086;723133;SIX3;XMUN
Active;Active;SGL CARBON SE O.N.;DE0007235301;52994;2505087;723530;SGL;XFRA
Active;Active;SIEMENS AG  NA O.N.;DE0007236101;52995;2505088;723610;SIE;XFRA
Active;Active;CECONOMY AG  ST O.N.;DE0007257503;52997;2505090;725750;CEC;XDUS
Active;Active;CECONOMY AG  VZO O.N.;DE0007257537;52998;2505091;725753;CEC1;XDUS
Active;Active;STO SE+CO.KGAA VZO O.N.;DE0007274136;52999;2505092;727413;STO3;XSTU
Active;Active;SECUNET SECURITY AG O.N.;DE0007276503;53000;2505093;727650;YSN;XFRA
Active;Active;SPL.MEDIEN AG O.N.;DE0007279507;53001;2505094;727950;SPM;XFRA
Active;Active;SUEDZUCKER AG  O.N.;DE0007297004;53002;2505095;729700;SZU;XSTU
Active;Active;HEIDELBERG.DRUCKMA.O.N.;DE0007314007;53003;2505096;731400;HDD;XFRA
Active;Active;TAKKT AG O.N.;DE0007446007;53004;2505097;744600;TTK;XSTU
Active;Active;IVU TRAFFIC TECHN.AG O.N.;DE0007448508;53005;2505098;744850;IVU;XFRA
Active;Active;PVA TEPLA AG O.N.;DE0007461006;53007;2505100;746100;TPE;XFRA
Active;Active;DEUTSCHE EUROSHOP NA O.N.;DE0007480204;53009;2505102;748020;DEQ;XFRA
Active;Active;STROEER SE + CO. KGAA;DE0007493991;53010;2505103;749399;SAX;XFRA
Active;Active;THYSSENKRUPP AG O.N.;DE0007500001;53012;2505105;750000;TKA;XDUS
Active;Active;TTL BET.GRDBES.AG INH ON;DE0007501009;77182;3495749;750100;TTO;XFRA
Active;Active;WASHTEC AG O.N.;DE0007507501;53013;2505106;750750;WSU;XFRA
Active;Active;UZIN UTZ AG O.N.;DE0007551509;53015;2505108;755150;UZU;XFRA
Active;Active;SFC ENERGY AG;DE0007568578;53016;2505109;756857;F3C;XFRA
Active;Active;GK SOFTWARE  INH O.N.;DE0007571424;53017;2505110;757142;GKS;XFRA
Active;Active;GOING PUBLIC MEDIA NA ON;DE0007612103;53018;2505111;761210;G6P;XFRA
Active;Active;VILLEROY + BOCH AG VZ;DE0007657231;53019;2505112;765723;VIB3;XFRA
Active;Active;VOLKSWAGEN AG ST O.N.;DE0007664005;53020;2505113;766400;VOW;XHAN
Active;Active;VOLKSWAGEN AG VZO O.N.;DE0007664039;53021;2505114;766403;VOW3;XHAN
Active;Active;VOSSLOH AG O.N.;DE0007667107;53022;2505115;766710;VOS;XDUS
Active;Active;DALDRUP+SOEHNE AG;DE0007830572;53028;2505121;783057;4DS;XFRA
Active;Active;IFA SYSTEMS AG;DE0007830788;53029;2505122;783078;IS8;XFRA
Active;Active;VISCOM AG O.N.;DE0007846867;53030;2505123;784686;V6C;XHAN
Active;Active;ELRINGKLINGER AG NA O.N.;DE0007856023;53031;2505124;785602;ZIL2;XSTU
Active;Active;KLASSIK RADIO AG NA O.N.;DE0007857476;53032;2505125;785747;KA8;XFRA
Active;Active;DT.PFANDBRIEFBK AG;DE0008019001;53033;2505126;801900;PBB;XFRA
Active;Active;DT.EFF.U.WECH.-BET.G.O.N.;DE0008041005;53034;2505127;804100;EFF;XFRA
Active;Active;WUESTENROT+WUERTT.AG O.N.;DE0008051004;53035;2505128;805100;WUW;XSTU
Active;Active;MEDONDO HLDG AG INH O.N.;DE0008131350;332280;6075262;813135;AMI;XFRA
Active;Active;MERKUR PRIV.BK INH O.N.;DE0008148206;53036;2505129;814820;MBK;XMUN
Active;Active;LUFTHANSA AG VNA O.N.;DE0008232125;53037;2505130;823212;LHA;XFRA
Active;Active;TAG IMMOBILIEN AG;DE0008303504;53038;2505131;830350;TEG;XFRA
Active;Active;HANNOVER RUECK SE NA O.N.;DE0008402215;53039;2505132;840221;HNR1;XHAN
Active;Active;ALLIANZ SE NA O.N.;DE0008404005;53040;2505133;840400;ALV;XMUN
Active;Active;MUENCH.RUECKVERS.VNA O.N.;DE0008430026;53041;2505134;843002;MUV2;XMUN
Active;Active;NUERNBERGER BET.AG VNA;DE0008435967;53042;2505135;843596;NBG6;XFRA
Active;Active;PAION O.N;DE000A0B65S3;52190;2504283;000A0B65S;PA8;XFRA
Active;Active;JDC GROUP AG O.N.;DE000A0B9N37;52191;2504284;000A0B9N3;JDC;XFRA
Active;Active;COREO AG   O.N.;DE000A0B9VV6;52192;2504285;000A0B9VV;CORE;XFRA
Active;Active;VITA 34 AG NA O.N.;DE000A0BL849;52186;2504279;000A0BL84;V3V;XFRA
Active;Active;USU SOFTWARE AG;DE000A0BVU28;52187;2504280;000A0BVU2;OSP2;XFRA
Active;Active;NORDEX SE O.N.;DE000A0D6554;52197;2504290;000A0D655;NDX1;XFRA
Active;Active;ISHARES EURO STOXX U.ETF;DE000A0D8Q07;52199;2504292;000A0D8Q0;EXSI;XFRA
Active;Active;ISHARES ATX UCITS ETF;DE000A0D8Q23;52200;2504293;000A0D8Q2;EXXX;XFRA
Active;Active;I.EB.R.GOV.GE.10.5+ U.ETF;DE000A0D8Q31;52201;2504294;000A0D8Q3;EXX6;XFRA
Active;Active;IS.DJ U.S.SELEC.DIV.U.ETF;DE000A0D8Q49;52202;2504295;000A0D8Q4;EXX5;XFRA
Active;Active;ISH.S.EUR.SMALL 200 U.ETF;DE000A0D8QZ7;52198;2504291;000A0D8QZ;EXSE;XFRA
Active;Active;MTU AERO ENGINES NA O.N.;DE000A0D9PT0;52204;2504297;000A0D9PT;MTX;XFRA
Active;Active;SMA SOLAR TECHNOL.AG;DE000A0DJ6J9;52194;2504287;000A0DJ6J;S92;XFRA
Active;Active;BET-AT-HOME.COM AG O.N.;DE000A0DNAY5;52195;2504288;000A0DNAY;ACX;XFRA
Active;Active;ALLANE SE  INH O.N.;DE000A0DPRE6;52196;2504289;000A0DPRE;LNSX;XFRA
Active;Active;HELMA EIGENHEIMBAU AG;DE000A0EQ578;52207;2504300;000A0EQ57;H5E;XFRA
Active;Active;MBB SE O.N.;DE000A0ETBQ4;52208;2504301;000A0ETBQ;MBB;XFRA
Active;Active;IS.DJ CHINA OFFS.50 U.ETF;DE000A0F5UE8;52209;2504302;000A0F5UE;EXXU;XFRA
Active;Active;ISHARES NASDAQ-100 U.ETF;DE000A0F5UF5;52210;2504303;000A0F5UF;EXXT;XFRA
Active;Active;IS.DJ EUROZ.SUST.SC.U.ETF;DE000A0F5UG3;52211;2504304;000A0F5UG;EXXV;XFRA
Active;Active;IS.S.GL.SE.D.100 U.ETF A.;DE000A0F5UH1;52212;2504305;000A0F5UH;ISPA;XFRA
Active;Active;IS.S.EU.600 BANK.U.ETF A.;DE000A0F5UJ7;52213;2504306;000A0F5UJ;EXV1;XFRA
Active;Active;IS.S.E.600 BA.RE.U.ETF A.;DE000A0F5UK5;52214;2504307;000A0F5UK;EXV6;XFRA
Active;Active;ISHS DIV.COMM.SWAP UC.ETF;DE000A0H0728;52222;2504315;000A0H072;EXXY;XFRA
Active;Active;IS.DJ AS.PAC.S.D.50 U.ETF;DE000A0H0744;52223;2504316;000A0H074;EXXW;XFRA
Active;Active;IS.E.G.B.C.1.5-10.5 U.ETF;DE000A0H0785;52224;2504317;000A0H078;EXHF;XFRA
Active;Active;ISHARES NIKKEI 225 U.ETF;DE000A0H08D2;52229;2504322;000A0H08D;EXX7;XFRA
Active;Active;IS.S.EU.600 CHEM.U.ETF A.;DE000A0H08E0;52230;2504323;000A0H08E;EXV7;XFRA
Active;Active;ISH.S.EU.600 C+M U.ETF A.;DE000A0H08F7;52231;2504324;000A0H08F;EXV8;XFRA
Active;Active;IS.S.E.600 FIN.S.U.ETF A.;DE000A0H08G5;52232;2504325;000A0H08G;EXH2;XFRA
Active;Active;IS.S.E.600 FO.+B.U.ETF A.;DE000A0H08H3;52233;2504326;000A0H08H;EXH3;XFRA
Active;Active;IS.S.E.600 I.G+S.U.ETF A.;DE000A0H08J9;52234;2504327;000A0H08J;EXH4;XFRA
Active;Active;IS.S.E.600 INSUR.U.ETF A.;DE000A0H08K7;52235;2504328;000A0H08K;EXH5;XFRA
Active;Active;IS.S.E.600 MEDIA U.ETF A.;DE000A0H08L5;52236;2504329;000A0H08L;EXH6;XFRA
Active;Active;IS.S.E.600 OIL+G.U.ETF A.;DE000A0H08M3;52237;2504330;000A0H08M;EXH1;XFRA
Active;Active;ISH.S.E.600 P+HG U.ETF A.;DE000A0H08N1;52238;2504331;000A0H08N;EXH7;XFRA
Active;Active;ISH.S.EU.600 RET.U.ETF A.;DE000A0H08P6;52239;2504332;000A0H08P;EXH8;XFRA
Active;Active;ISHS STEU600 TEC.ETF EOD;DE000A0H08Q4;52240;2504333;000A0H08Q;EXV3;XFRA
Active;Active;ISH.S.EU.600 TEL.U.ETF A.;DE000A0H08R2;52241;2504334;000A0H08R;EXV2;XFRA
Active;Active;ISH.S.EU.600 T+L U.ETF A.;DE000A0H08S0;52242;2504335;000A0H08S;EXV9;XFRA
Active;Active;MVV ENERGIE AG NA O.N.;DE000A0H52F5;52243;2504336;000A0H52F;MVV1;XSTU
Active;Active;MAGFORCE AG;DE000A0HGQF5;52215;2504308;000A0HGQF;MF6;XFRA
Active;Active;PLAN OPTIK         O.N.;DE000A0HGQS8;52216;2504309;000A0HGQS;P4O;XFRA
Active;Active;CLIQ DIGITAL AG  O.N.;DE000A0HHJR3;52217;2504310;000A0HHJR;CLIQ;XFRA
Active;Active;2G ENERGY AG;DE000A0HL8N9;52218;2504311;000A0HL8N;2GB;XFRA
Active;Active;DEUTSCHE WOHNEN SE INH;DE000A0HN5C6;52221;2504314;000A0HN5C;DWNI;XFRA
Active;Active;INCITY IMMOBILIEN    O.N.;DE000A0HNF96;52219;2504312;000A0HNF9;IC8;XFRA
Active;Active;PNE AG  NA O.N.;DE000A0JBPG2;52244;2504337;000A0JBPG;PNE3;XFRA
Active;Active;INTERCARD AG INFORMA.O.N.;DE000A0JC0V8;381680;6501750;000A0JC0V;II8;XMUN
Active;Active;DATAGROUP SE  INH. O.N.;DE000A0JC8S7;52245;2504338;000A0JC8S;D6H;XFRA
Active;Active;MYNARIC AG  INH O.N.;DE000A0JCY11;61467;2751782;000A0JCY1;M0Y;XFRA
Active;Active;LIMES SCHLOSSKLINIK. O.N.;DE000A0JDBC7;122909;3905958;000A0JDBC;LIK;XDUS
Active;Active;GATEWAY R.EST.AG O.N.;DE000A0JJTG7;129198;3986656;000A0JJTG;GTY;XFRA
Active;Active;AURELIUS EQ.OPP.   O.N.;DE000A0JK2A8;52247;2504340;000A0JK2A;AR4;XMUN
Active;Active;VERBIO VER.BIOENERGIE  ON;DE000A0JL9W6;52250;2504343;000A0JL9W;VBK;XFRA
Active;Active;BLUE CAP             O.N.;DE000A0JM2M1;52251;2504344;000A0JM2M;B7E;XFRA
Active;Active;MANZ AG;DE000A0JQ5U3;52252;2504345;000A0JQ5U;M5Z;XFRA
Active;Active;MUEHLHAN             O.N.;DE000A0KD0F7;52254;2504347;000A0KD0F;M4N;XFRA
Active;Active;VECTRON SYSTEMS      O.N.;DE000A0KEXC7;52255;2504348;000A0KEXC;V3S;XFRA
Active;Active;HANSEYACHTS O.N.;DE000A0KF6M8;52260;2504353;000A0KF6M;H9Y;XFRA
Active;Active;ACCENTRO R.EST.AG  O.N.;DE000A0KFKB3;52256;2504349;000A0KFKB;A4Y;XFRA
Active;Active;ELEXXION AG;DE000A0KFKH0;52257;2504350;000A0KFKH;E8X;XFRA
Active;Active;CYTOTOOLS          O.N.;DE000A0KFRJ1;52258;2504351;000A0KFRJ;T5O;XFRA
Active;Active;KROMI LOGISTIK  INH. O.N.;DE000A0KFUJ5;52259;2504352;000A0KFUJ;K1R;XFRA
Active;Active;NABALTEC AG INH.;DE000A0KPPR7;52263;2504356;000A0KPPR;NTG;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.HOGS;DE000A0KRJ10;52269;2504362;000A0KRJ1;OD7J;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.CATL;DE000A0KRJ28;52270;2504363;000A0KRJ2;OD7K;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.NICK;DE000A0KRJ44;52271;2504364;000A0KRJ4;OD7M;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.SOYO;DE000A0KRJ69;52272;2504365;000A0KRJ6;OD7P;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.SOYB;DE000A0KRJ77;52273;2504366;000A0KRJ7;OD7Q;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.SUGA;DE000A0KRJ85;52274;2504367;000A0KRJ8;OD7R;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.WEAT;DE000A0KRJ93;52275;2504368;000A0KRJ9;OD7S;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.ALUM;DE000A0KRJS4;52264;2504357;000A0KRJS;OD7A;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.COFF;DE000A0KRJT2;52265;2504358;000A0KRJT;OD7B;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.COPA;DE000A0KRJU0;52266;2504359;000A0KRJU;OD7C;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.CORN;DE000A0KRJV8;52267;2504360;000A0KRJV;OD7D;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.COTN;DE000A0KRJW6;52268;2504361;000A0KRJW;OD7E;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.ZINC;DE000A0KRKA0;52276;2504369;000A0KRKA;OD7T;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKB8;52277;2504370;000A0KRKB;OD7U;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKC6;52278;2504371;000A0KRKC;OD7V;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKF9;52280;2504373;000A0KRKF;OD7Y;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKG7;52281;2504374;000A0KRKG;OD7Z;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKL7;52282;2504375;000A0KRKL;OD74;XFRA
Active;Active;HELIAD EQ.PARTN. NA O.N.;DE000A0L1NN5;52291;2504384;000A0L1NN;HPBK;XFRA
Active;Active;CROPENERGIES AG;DE000A0LAUP1;52283;2504376;000A0LAUP;CE2;XFRA
Active;Active;MEVIS MEDICAL SOL.NA O.N.;DE000A0LBFE4;52284;2504377;000A0LBFE;M3V;XETR
Active;Active;UET AG   O.N.;DE000A0LBKW6;52285;2504378;000A0LBKW;CFC;XFRA
Active;Active;ALSTRIA OFFICE REIT-AG;DE000A0LD2U1;52286;2504379;000A0LD2U;AOX;XFRA
Active;Active;GERRESHEIMER AG;DE000A0LD6E6;52287;2504380;000A0LD6E;GXI;XFRA
Active;Active;HWA AG  INH.O.N.;DE000A0LR4P1;52288;2504381;000A0LR4P;H9W;XFRA
Active;Active;STEICO SE;DE000A0LR936;52289;2504382;000A0LR93;ST5;XFRA
Active;Active;EXASOL AG  NA O.N.;DE000A0LR9G9;241551;5264004;000A0LR9G;EXL;XFRA
Active;Active;ADV.BLOCKCHAIN AG INH ON;DE000A0M93V6;150210;4204718;000A0M93V;BWQ;XDUS
Active;Active;NYNOMIC AG  INH O.N.;DE000A0MSN11;52294;2504387;000A0MSN1;M7U;XFRA
Active;Active;ENVITEC BIOGAS O.N.;DE000A0MVLS8;52295;2504388;000A0MVLS;ETG;XFRA
Active;Active;DELIGNIT AG      INH.O.N.;DE000A0MZ4B0;52297;2504390;000A0MZ4B;DLX;XFRA
Active;Active;NFON AG  INH O.N.;DE000A0N4N52;75920;3175780;000A0N4N5;NFN;XFRA
Active;Active;ISH.S.EU.600 UTI.U.ETF A.;DE000A0Q4R02;52299;2504392;000A0Q4R0;EXH9;XFRA
Active;Active;ISHS SE.600 A+P U.ETF EOD;DE000A0Q4R28;52300;2504393;000A0Q4R2;EXV5;XFRA
Active;Active;IS.S.E.600 HEA.C.U.ETF A.;DE000A0Q4R36;52301;2504394;000A0Q4R3;EXV4;XFRA
Active;Active;IS.S.E.600 R.EST.U.ETF A.;DE000A0Q4R44;52302;2504395;000A0Q4R4;EXI5;XFRA
Active;Active;ISHS DAX ESG UCITS;DE000A0Q4R69;371577;6415580;000A0Q4R6;EXIA;XFRA
Active;Active;ISH.MSCI.BRAZIL U.ETF DE;DE000A0Q4R85;77452;3553181;000A0Q4R8;4BRZ;XETR
Active;Active;I.EB.R.GO.GE.0-1Y UE EOD;DE000A0Q4RZ9;52298;2504391;000A0Q4RZ;EXVM;XFRA
Active;Active;HAMBURG.HAFEN LOG.A-SP NA;DE000A0S8488;52316;2504409;000A0S848;HHFA;XHAM
Active;Active;OTRS AG IA O.N.;DE000A0S9R37;260189;5427932;000A0S9R3;TR9;XFRA
Active;Active;NORTHERN DATA AG INH O.N.;DE000A0SMU87;76940;3487567;000A0SMU8;NB2;XMUN
Active;Active;M1 KLINIKEN AG  O.N.;DE000A0STSQ8;52307;2504400;000A0STSQ;M12;XFRA
Active;Active;DT.EIGENHEIM UNION INH ON;DE000A0STWH9;455816;7249758;000A0STWH;JZ6;XDUS
Active;Active;WITR COM.SEC.DZ07/UN.IDX;DE000A0SVX34;52309;2504402;000A0SVX3;9GAF;XFRA
Active;Active;WITR COM.SEC.DZ07/UN.IDX;DE000A0SVX75;52311;2504404;000A0SVX7;9GAK;XFRA
Active;Active;WITR COM.SEC.DZ07/UN.IDX;DE000A0SVX83;52312;2504405;000A0SVX8;9GAL;XFRA
Active;Active;VARTA AG O.N.;DE000A0TGJ55;58878;2721826;000A0TGJ5;VAR1;XFRA
Active;Active;DATRON AG INH.O.N.;DE000A0V9LA7;52317;2504410;000A0V9LA;DAR;TGAT
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9X58;52322;2504415;000A0V9X5;4RTE;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9Y81;52332;2504425;000A0V9Y8;4RUH;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YG7;52325;2504418;000A0V9YG;4RTR;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YT0;52327;2504420;000A0V9YT;4RT2;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YU8;52328;2504421;000A0V9YU;4RT3;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YV6;52329;2504422;000A0V9YV;4RT4;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9ZE9;52333;2504426;000A0V9ZE;4RUP;XFRA
Active;Active;AIXTRON SE NA O.N.;DE000A0WMPJ6;52335;2504428;000A0WMPJ;AIXA;XFRA
Active;Active;DEMIRE DT.MTS.RE AG;DE000A0XFSF0;52337;2504430;000A0XFSF;DMRE;XFRA
Active;Active;SHS VIVEON AG;DE000A0XFWK2;76304;3422275;000A0XFWK;SHWK;XFRA
Active;Active;DT.ROHSTOFF AG NA O.N.;DE000A0XYG76;52340;2504433;000A0XYG7;DR0;XFRA
Active;Active;TECHNOTRANS SE NA O.N.;DE000A0XYGA7;52339;2504432;000A0XYGA;TTR1;XFRA
Active;Active;IBU-TEC ADV.MATER. INH.ON;DE000A0XYHT5;52341;2504434;000A0XYHT;IBU;XETR
Active;Active;PSI SOFTWARE AG NA O.N.;DE000A0Z1JH9;52342;2504435;000A0Z1JH;PSAN;XFRA
Active;Active;ADESSO SE  INH O.N.;DE000A0Z23Q5;52347;2504440;000A0Z23Q;ADN1;XFRA
Active;Active;DT.BIOTECH INNOV.AG  O.N.;DE000A0Z25L1;261870;5461819;000A0Z25L;DBI;XFRA
Active;Active;GORE GERM.OFF.R.E. NA ON;DE000A0Z26C8;195081;4627374;000A0Z26C;GAG;XFRA
Active;Active;VERIANOS SE  INH O.N.;DE000A0Z2Y48;52344;2504437;000A0Z2Y4;VROS;XFRA
Active;Active;FREENET AG NA O.N.;DE000A0Z2ZZ5;52345;2504438;000A0Z2ZZ;FNTN;XFRA
Active;Active;SLM SOLUTIONS GRP AG;DE000A111338;52457;2504550;000A11133;AM3D;XFRA
Active;Active;ELUMEO SE;DE000A11Q059;52456;2504549;000A11Q05;ELB;XFRA
Active;Active;UNIDEVICE AG  INH O.N.;DE000A11QLU3;75480;3050363;000A11QLU;UDC;XMUN
Active;Active;HEIDELBERG PHARMA AG O.N.;DE000A11QVV0;52452;2504545;000A11QVV;HPHA;XFRA
Active;Active;7C SOLARPARKEN AG  O.N.;DE000A11QW68;52455;2504548;000A11QW6;HRPK;XFRA
Active;Active;SCOUT24 SE NA O.N.;DE000A12DM80;52463;2504556;000A12DM8;G24;XFRA
Active;Active;MOUNTAIN ALLIANCE NA O.N.;DE000A12UK08;52468;2504561;000A12UK0;ECF;XMUN
Active;Active;ALADDIN HLTHC.TECH. O.N.;DE000A12ULL2;223761;5091463;000A12ULL;NMI;XDUS
Active;Active;LLOYD FONDS AG INH O.N.;DE000A12UP29;52472;2504565;000A12UP2;L1OA;XFRA
Active;Active;NORCOM INF.TECHN. INH ON;DE000A12UP37;52473;2504566;000A12UP3;NC5A;XFRA
Active;Active;PANTAFLIX AG  INH. O.N.;DE000A12UPJ7;52471;2504564;000A12UPJ;PAL;XFRA
Active;Active;WITR FOR.EXC.DZ14/UN.CUR.;DE000A12Z314;52484;2504577;000A12Z31;5CH5;XFRA
Active;Active;WITR FOR.EXC.DZ14/UN.CUR.;DE000A12Z322;52485;2504578;000A12Z32;5CH6;XFRA
Active;Active;DEFAMA AG;DE000A13SUL5;61820;2848287;000A13SUL;DEF;XMUN
Active;Active;HELLA GMBH+CO. KGAA O.N.;DE000A13SX22;52487;2504580;000A13SX2;HLE;XFRA
Active;Active;HOME24 SE  INH O.N.;DE000A14KEB5;76044;3248395;000A14KEB;H24;XFRA
Active;Active;DT.KONSUM REIT-AG;DE000A14KRD3;52493;2504586;000A14KRD;DKG;XBER
Active;Active;ERNST RUSS AG NA O.N.;DE000A161077;52515;2504608;000A16107;HXCK;XFRA
Active;Active;EKOTECHNIKA AG A O.N.;DE000A161234;364690;6366024;000A16123;ETE;XDUS
Active;Active;HELLOFRESH SE  INH O.N.;DE000A161408;61481;2759535;000A16140;HFG;XFRA
Active;Active;YOUR FAMILY ENTER.AG NA;DE000A161N14;377050;6469010;000A161N1;RTV;XFRA
Active;Active;GRENKE AG NA O.N.;DE000A161N30;52513;2504606;000A161N3;GLJ;XFRA
Active;Active;THE NAGA GROUP AG NA O.N.;DE000A161NR7;57149;2532385;000A161NR;N4G;TGAT
Active;Active;SINGULUS TECHNOL. EO 1;DE000A1681X5;52517;2504610;000A1681X;SNG;XFRA
Active;Active;SHAREHOLD.VAL.BET.NA O.N.;DE000A168205;52519;2504612;000A16820;SVE;XFRA
Active;Active;KPS AG NA O.N.;DE000A1A6V48;52348;2504441;000A1A6V4;KSC;XFRA
Active;Active;DOCCHECK AG NA O.N.;DE000A1A6WE6;52349;2504442;000A1A6WE;AJ91;XFRA
Active;Active;BRENNTAG SE NA O.N.;DE000A1DAHH0;52360;2504453;000A1DAHH;BNR;XFRA
Active;Active;WITR FOR.EXC.DZ09/UN.CUR.;DE000A1DFSA1;52361;2504454;000A1DFSA;XBJA;XFRA
Active;Active;WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSB9;52362;2504455;000A1DFSB;SCHE;XFRA
Active;Active;WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSE3;52363;2504456;000A1DFSE;SJPS;XFRA
Active;Active;WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSF0;52364;2504457;000A1DFSF;SJPL;XFRA
Active;Active;WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSG8;52365;2504458;000A1DFSG;LNOE;XFRA
Active;Active;WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSJ2;52366;2504459;000A1DFSJ;XBJD;XFRA
Active;Active;WITR FOR.EXC.DZ10/UN.CUR.;DE000A1EK0K5;52367;2504460;000A1EK0K;XBJE;XFRA
